chromosome,start,end,coverage
IV,534165,534166,761
IV,534166,534167,757
IV,534167,534168,763
IV,534168,534169,749
IV,534169,534170,752
IV,534170,534171,765
IV,534171,534172,764
IV,534172,534174,759
IV,534174,534176,760
IV,534176,534178,748
IV,534178,534179,755
IV,534179,534180,732
IV,534180,534181,769
IV,534181,534182,770
IV,534182,534183,771
IV,534183,534184,767
IV,534184,534185,764
IV,534185,534186,767
IV,534186,534187,766
IV,534187,534188,765
IV,534188,534189,777
IV,534189,534190,769
IV,534190,534191,765
IV,534191,534192,772
IV,534192,534193,780
IV,534193,534194,744
IV,534194,534195,758
IV,534195,534196,755
IV,534196,534197,750
IV,534197,534198,767
IV,534198,534199,739
IV,534199,534201,742
IV,534201,534202,727
IV,534202,534203,723
IV,534203,534204,692
IV,534204,534206,700
IV,534206,534207,698
IV,534207,534208,695
IV,534208,534209,694
IV,534209,534210,713
IV,534210,534211,731
IV,534211,534212,730
IV,534212,534213,727
IV,534213,534214,723
IV,534214,534215,722
IV,534215,534217,723
IV,534217,534219,724
IV,534219,534220,723
IV,534220,534221,739
IV,534221,534222,738
IV,534222,534224,763
IV,534224,534225,765
IV,534225,534226,797
IV,534226,534227,798
IV,534227,534229,802
IV,534229,534230,818
IV,534230,534231,815
IV,534231,534232,821
IV,534232,534233,826
IV,534233,534234,823
IV,534234,534235,824
IV,534235,534236,825
IV,534236,534237,838
IV,534237,534238,832
IV,534238,534239,858
IV,534239,534240,864
IV,534240,534242,869
IV,534242,534244,874
IV,534244,534246,876
IV,534246,534247,893
IV,534247,534248,864
IV,534248,534249,861
IV,534249,534250,869
IV,534250,534251,868
IV,534251,534252,860
IV,534252,534254,841
IV,534254,534255,842
IV,534255,534256,806
IV,534256,534257,818
IV,534257,534258,808
IV,534258,534260,811
IV,534260,534261,802
IV,534261,534262,800
IV,534262,534263,799
IV,534263,534264,802
IV,534264,534265,807
IV,534265,534266,792
IV,534266,534267,783
IV,534267,534269,786
IV,534269,534270,808
IV,534270,534271,817
IV,534271,534272,816
IV,534272,534273,813
IV,534273,534274,810
IV,534274,534275,815
IV,534275,534276,817
IV,534276,534278,799
IV,534278,534279,784
IV,534279,534280,796
IV,534280,534282,789
IV,534282,534283,790
IV,534283,534284,792
IV,534284,534285,798
IV,534285,534286,797
IV,534286,534287,790
IV,534287,534289,793
IV,534289,534290,813
IV,534290,534291,817
IV,534291,534293,805
IV,534293,534294,802
IV,534294,534296,800
IV,534296,534297,806
IV,534297,534298,807
IV,534298,534299,814
IV,534299,534300,804
IV,534300,534301,800
IV,534301,534302,820
IV,534302,534303,856
IV,534303,534304,859
IV,534304,534305,867
IV,534305,534307,858
IV,534307,534308,860
IV,534308,534309,862
IV,534309,534310,868
IV,534310,534311,862
IV,534311,534312,837
IV,534312,534313,849
IV,534313,534314,846
IV,534314,534315,836
IV,534315,534316,851
IV,534316,534317,843
IV,534317,534318,846
IV,534318,534319,836
IV,534319,534320,845
IV,534320,534321,871
IV,534321,534322,854
IV,534322,534323,883
IV,534323,534325,880
IV,534325,534327,886
IV,534327,534328,890
IV,534328,534329,887
IV,534329,534330,866
IV,534330,534331,864
IV,534331,534332,832
IV,534332,534333,830
IV,534333,534334,842
IV,534334,534335,850
IV,534335,534336,859
IV,534336,534337,858
IV,534337,534338,860
IV,534338,534339,868
IV,534339,534340,875
IV,534340,534341,882
IV,534341,534342,883
IV,534342,534343,875
IV,534343,534344,887
IV,534344,534345,870
IV,534345,534346,867
IV,534346,534347,876
IV,534347,534348,875
IV,534348,534349,848
IV,534349,534350,840
IV,534350,534351,839
IV,534351,534352,859
IV,534352,534353,868
IV,534353,534354,874
IV,534354,534355,871
IV,534355,534357,860
IV,534357,534358,861
IV,534358,534359,862
IV,534359,534360,864
IV,534360,534361,844
IV,534361,534362,819
IV,534362,534364,824
IV,534364,534365,837
IV,534365,534367,843
IV,534367,534368,872
IV,534368,534369,873
IV,534369,534370,889
IV,534370,534371,912
IV,534371,534372,902
IV,534372,534373,917
IV,534373,534374,899
IV,534374,534375,917
IV,534375,534376,918
IV,534376,534377,885
IV,534377,534378,886
IV,534378,534379,905
IV,534379,534380,906
IV,534380,534381,894
IV,534381,534382,897
IV,534382,534383,894
IV,534383,534384,886
IV,534384,534385,894
IV,534385,534386,893
IV,534386,534387,920
IV,534387,534388,906
IV,534388,534389,908
IV,534389,534390,890
IV,534390,534391,883
IV,534391,534392,899
IV,534392,534393,897
IV,534393,534394,921
IV,534394,534395,918
IV,534395,534396,917
IV,534396,534397,916
IV,534397,534399,903
IV,534399,534400,905
IV,534400,534402,882
IV,534402,534403,880
IV,534403,534405,884
IV,534405,534407,888
IV,534407,534408,879
IV,534408,534409,880
IV,534409,534410,878
IV,534410,534411,882
IV,534411,534412,881
IV,534412,534413,880
IV,534413,534414,881
IV,534414,534416,879
IV,534416,534417,884
IV,534417,534418,874
IV,534418,534420,894
IV,534420,534421,876
IV,534421,534422,862
IV,534422,534424,867
IV,534424,534425,877
IV,534425,534426,862
IV,534426,534427,882
IV,534427,534428,877
IV,534428,534429,882
IV,534429,534430,903
IV,534430,534431,890
IV,534431,534432,903
IV,534432,534433,902
IV,534433,534434,899
IV,534434,534435,897
IV,534435,534436,891
IV,534436,534437,890
IV,534437,534438,891
IV,534438,534439,875
IV,534439,534440,893
IV,534440,534441,879
IV,534441,534445,873
IV,534445,534446,876
IV,534446,534447,877
IV,534447,534448,871
IV,534448,534449,874
IV,534449,534450,861
IV,534450,534452,875
IV,534452,534453,856
IV,534453,534455,831
IV,534455,534456,825
IV,534456,534457,824
IV,534457,534458,842
IV,534458,534459,837
IV,534459,534460,851
IV,534460,534461,843
IV,534461,534462,855
IV,534462,534463,857
IV,534463,534465,846
IV,534465,534466,842
IV,534466,534467,826
IV,534467,534468,846
IV,534468,534469,843
IV,534469,534470,845
IV,534470,534471,830
IV,534471,534472,804
IV,534472,534473,802
IV,534473,534475,782
IV,534475,534476,803
IV,534476,534477,796
IV,534477,534478,794
IV,534478,534479,795
IV,534479,534480,800
IV,534480,534481,808
IV,534481,534482,817
IV,534482,534484,917
IV,534484,534485,902
IV,534485,534486,920
IV,534486,534487,913
IV,534487,534488,930
IV,534488,534489,927
IV,534489,534490,921
IV,534490,534491,907
IV,534491,534493,902
IV,534493,534494,905
IV,534494,534495,881
IV,534495,534496,882
IV,534496,534497,869
IV,534497,534500,861
IV,534500,534501,862
IV,534501,534502,861
IV,534502,534503,846
IV,534503,534504,838
IV,534504,534507,834
IV,534507,534509,850
IV,534509,534510,851
IV,534510,534511,845
IV,534511,534512,847
IV,534512,534513,868
IV,534513,534514,867
IV,534514,534515,879
IV,534515,534516,866
IV,534516,534517,858
IV,534517,534518,875
IV,534518,534519,852
IV,534519,534520,850
IV,534520,534521,862
IV,534521,534522,836
IV,534522,534523,847
IV,534523,534524,834
IV,534524,534525,842
IV,534525,534526,830
IV,534526,534527,833
IV,534527,534528,837
IV,534528,534529,857
IV,534529,534530,832
IV,534530,534532,834
IV,534532,534533,850
IV,534533,534534,838
IV,534534,534535,833
IV,534535,534536,867
IV,534536,534537,873
IV,534537,534538,854
IV,534538,534539,862
IV,534539,534540,857
IV,534540,534542,855
IV,534542,534543,844
IV,534543,534544,845
IV,534544,534545,812
IV,534545,534546,818
IV,534546,534547,817
IV,534547,534548,821
IV,534548,534549,856
IV,534549,534550,855
IV,534550,534551,859
IV,534551,534552,860
IV,534552,534554,863
IV,534554,534555,849
IV,534555,534556,860
IV,534556,534558,856
IV,534558,534560,862
IV,534560,534561,867
IV,534561,534562,862
IV,534562,534563,863
IV,534563,534564,853
IV,534564,534566,855
IV,534566,534567,863
IV,534567,534568,861
IV,534568,534569,866
IV,534569,534570,844
IV,534570,534571,847
IV,534571,534572,849
IV,534572,534573,841
IV,534573,534575,832
IV,534575,534576,825
IV,534576,534577,826
IV,534577,534578,808
IV,534578,534579,797
IV,534579,534580,795
IV,534580,534581,771
IV,534581,534582,773
IV,534582,534584,759
IV,534584,534585,762
IV,534585,534586,766
IV,534586,534587,765
IV,534587,534588,768
IV,534588,534589,767
IV,534589,534590,768
IV,534590,534591,753
IV,534591,534593,754
IV,534593,534594,755
IV,534594,534595,757
IV,534595,534596,756
IV,534596,534598,760
IV,534598,534599,766
IV,534599,534600,765
IV,534600,534601,776
IV,534601,534602,768
IV,534602,534603,772
IV,534603,534604,774
IV,534604,534605,767
IV,534605,534606,765
IV,534606,534608,763
IV,534608,534610,756
IV,534610,534611,744
IV,534611,534612,745
IV,534612,534613,733
IV,534613,534614,725
IV,534614,534617,723
IV,534617,534618,715
IV,534618,534620,699
IV,534620,534621,706
IV,534621,534622,709
IV,534622,534624,717
IV,534624,534625,803
IV,534625,534626,804
IV,534626,534627,785
IV,534627,534628,783
IV,534628,534629,782
IV,534629,534630,790
IV,534630,534631,789
IV,534631,534632,788
IV,534632,534633,781
IV,534633,534634,654
IV,534634,534635,655
IV,534635,534636,667
IV,534636,534637,653
IV,534637,534638,781
IV,534638,534639,760
IV,534639,534640,767
IV,534640,534641,761
IV,534641,534642,760
IV,534642,534644,761
IV,534644,534645,767
IV,534645,534646,769
IV,534646,534647,760
IV,534647,534648,765
IV,534648,534649,764
IV,534649,534650,770
IV,534650,534652,771
IV,534652,534653,778
IV,534653,534654,773
IV,534654,534655,810
IV,534655,534656,813
IV,534656,534657,820
IV,534657,534658,822
IV,534658,534659,810
IV,534659,534660,829
IV,534660,534661,828
IV,534661,534662,829
IV,534662,534663,827
IV,534663,534664,807
IV,534664,534665,819
IV,534665,534666,812
IV,534666,534667,813
IV,534667,534668,814
IV,534668,534669,793
IV,534669,534671,807
IV,534671,534672,791
IV,534672,534673,792
IV,534673,534674,779
IV,534674,534675,814
IV,534675,534676,848
IV,534676,534677,843
IV,534677,534678,846
IV,534678,534679,840
IV,534679,534680,849
IV,534680,534681,857
IV,534681,534682,855
IV,534682,534683,854
IV,534683,534684,832
IV,534684,534685,830
IV,534685,534686,831
IV,534686,534687,800
IV,534687,534688,794
IV,534688,534689,781
IV,534689,534690,775
IV,534690,534691,817
IV,534691,534692,816
IV,534692,534693,831
IV,534693,534694,830
IV,534694,534696,829
IV,534696,534697,823
IV,534697,534698,843
IV,534698,534699,839
IV,534699,534700,803
IV,534700,534701,800
IV,534701,534703,792
IV,534703,534705,791
IV,534705,534706,794
IV,534706,534707,779
IV,534707,534710,784
IV,534710,534711,790
IV,534711,534714,784
IV,534714,534715,791
IV,534715,534716,802
IV,534716,534717,804
IV,534717,534718,797
IV,534718,534719,792
IV,534719,534721,789
IV,534721,534722,788
IV,534722,534723,787
IV,534723,534724,784
IV,534724,534725,791
IV,534725,534726,792
IV,534726,534727,803
IV,534727,534729,805
IV,534729,534730,804
IV,534730,534731,801
IV,534731,534732,800
IV,534732,534733,802
IV,534733,534734,806
IV,534734,534735,807
IV,534735,534736,803
IV,534736,534737,800
IV,534737,534738,801
IV,534738,534739,803
IV,534739,534740,806
IV,534740,534741,817
IV,534741,534742,825
IV,534742,534743,831
IV,534743,534744,832
IV,534744,534745,834
IV,534745,534746,839
IV,534746,534747,840
IV,534747,534748,833
IV,534748,534749,832
IV,534749,534750,828
IV,534750,534751,827
IV,534751,534752,815
IV,534752,534753,811
IV,534753,534754,808
IV,534754,534755,803
IV,534755,534756,820
IV,534756,534758,822
IV,534758,534759,824
IV,534759,534760,816
IV,534760,534761,831
IV,534761,534762,845
IV,534762,534763,846
IV,534763,534765,855
IV,534765,534766,854
IV,534766,534767,867
IV,534767,534768,874
IV,534768,534769,875
IV,534769,534771,865
IV,534771,534772,866
IV,534772,534773,861
IV,534773,534774,868
IV,534774,534775,869
IV,534775,534776,785
IV,534776,534777,783
IV,534777,534779,793
IV,534779,534780,934
IV,534780,534781,920
IV,534781,534782,927
IV,534782,534783,920
IV,534783,534785,917
IV,534785,534786,916
IV,534786,534788,898
IV,534788,534789,754
IV,534789,534790,746
IV,534790,534792,739
IV,534792,534793,757
IV,534793,534794,755
IV,534794,534795,774
IV,534795,534796,769
IV,534796,534797,800
IV,534797,534798,807
IV,534798,534799,801
IV,534799,534800,811
IV,534800,534803,809
IV,534803,534804,806
IV,534804,534805,826
IV,534805,534806,791
IV,534806,534807,787
IV,534807,534808,780
IV,534808,534810,779
IV,534810,534811,769
IV,534811,534812,771
IV,534812,534813,770
IV,534813,534814,769
IV,534814,534815,784
IV,534815,534816,777
IV,534816,534817,823
IV,534817,534818,866
IV,534818,534819,865
IV,534819,534820,873
IV,534820,534821,864
IV,534821,534822,868
IV,534822,534824,890
IV,534824,534825,895
IV,534825,534826,868
IV,534826,534827,814
IV,534827,534828,815
IV,534828,534829,805
IV,534829,534830,804
IV,534830,534831,792
IV,534831,534832,785
IV,534832,534833,794
IV,534833,534834,800
IV,534834,534836,802
IV,534836,534837,801
IV,534837,534838,798
IV,534838,534841,805
IV,534841,534842,769
IV,534842,534843,770
IV,534843,534847,767
IV,534847,534848,769
IV,534848,534849,756
IV,534849,534852,755
IV,534852,534855,783
IV,534855,534856,785
IV,534856,534857,782
IV,534857,534858,796
IV,534858,534860,844
IV,534860,534861,857
IV,534861,534862,851
IV,534862,534863,852
IV,534863,534864,859
IV,534864,534865,858
IV,534865,534866,859
IV,534866,534867,858
IV,534867,534868,860
IV,534868,534869,880
IV,534869,534870,882
IV,534870,534871,881
IV,534871,534872,912
IV,534872,534873,911
IV,534873,534875,912
IV,534875,534876,905
IV,534876,534878,915
IV,534878,534880,912
IV,534880,534882,913
IV,534882,534883,912
IV,534883,534884,913
IV,534884,534887,909
IV,534887,534888,914
IV,534888,534889,918
IV,534889,534890,919
IV,534890,534891,918
IV,534891,534892,910
IV,534892,534893,898
IV,534893,534894,890
IV,534894,534896,889
IV,534896,534897,882
IV,534897,534898,902
IV,534898,534899,899
IV,534899,534900,906
IV,534900,534902,900
IV,534902,534903,913
IV,534903,534904,941
IV,534904,534906,944
IV,534906,534907,921
IV,534907,534908,926
IV,534908,534909,938
IV,534909,534910,964
IV,534910,534911,966
IV,534911,534912,959
IV,534912,534913,935
IV,534913,534914,952
IV,534914,534917,945
IV,534917,534918,932
IV,534918,534919,934
IV,534919,534920,932
IV,534920,534921,938
IV,534921,534922,939
IV,534922,534923,926
IV,534923,534924,927
IV,534924,534925,918
IV,534925,534926,952
IV,534926,534927,954
IV,534927,534928,950
IV,534928,534929,945
IV,534929,534930,946
IV,534930,534932,822
IV,534932,534933,813
IV,534933,534934,818
IV,534934,534935,838
IV,534935,534937,835
IV,534937,534938,837
IV,534938,534939,836
IV,534939,534940,841
IV,534940,534941,839
IV,534941,534942,853
IV,534942,534943,855
IV,534943,534944,834
IV,534944,534945,835
IV,534945,534946,816
IV,534946,534947,858
IV,534947,534948,830
IV,534948,534949,822
IV,534949,534950,820
IV,534950,534951,806
IV,534951,534952,807
IV,534952,534953,808
IV,534953,534954,807
IV,534954,534955,804
IV,534955,534956,783
IV,534956,534957,798
IV,534957,534958,797
IV,534958,534959,860
IV,534959,534960,862
IV,534960,534961,866
IV,534961,534963,858
IV,534963,534964,860
IV,534964,534965,870
IV,534965,534966,851
IV,534966,534967,856
IV,534967,534968,806
IV,534968,534970,772
IV,534970,534971,764
IV,534971,534972,762
IV,534972,534973,765
IV,534973,534974,739
IV,534974,534975,738
IV,534975,534976,733
IV,534976,534979,738
IV,534979,534980,741
IV,534980,534981,746
IV,534981,534982,739
IV,534982,534983,741
IV,534983,534985,738
IV,534985,534986,739
IV,534986,534988,738
IV,534988,534989,739
IV,534989,534990,735
IV,534990,534991,738
IV,534991,534992,739
IV,534992,534993,738
IV,534993,534994,736
IV,534994,534995,756
IV,534995,534997,761
IV,534997,534999,766
IV,534999,535000,765
IV,535000,535001,817
IV,535001,535002,814
IV,535002,535003,835
IV,535003,535004,804
IV,535004,535005,803
IV,535005,535006,817
IV,535006,535007,814
IV,535007,535008,832
IV,535008,535009,829
IV,535009,535010,771
IV,535010,535011,790
IV,535011,535013,761
IV,535013,535014,777
IV,535014,535016,773
IV,535016,535017,768
IV,535017,535018,753
IV,535018,535019,768
IV,535019,535020,756
IV,535020,535021,763
IV,535021,535022,762
IV,535022,535023,725
IV,535023,535024,731
IV,535024,535025,730
IV,535025,535026,734
IV,535026,535027,733
IV,535027,535028,718
IV,535028,535029,729
IV,535029,535030,734
IV,535030,535031,735
IV,535031,535032,750
IV,535032,535033,755
IV,535033,535034,774
IV,535034,535037,777
IV,535037,535038,778
IV,535038,535039,783
IV,535039,535040,788
IV,535040,535041,787
IV,535041,535042,789
IV,535042,535043,787
IV,535043,535044,788
IV,535044,535046,824
IV,535046,535048,827
IV,535048,535049,816
IV,535049,535050,838
IV,535050,535051,831
IV,535051,535053,894
IV,535053,535054,879
IV,535054,535055,883
IV,535055,535056,879
IV,535056,535058,883
IV,535058,535059,875
IV,535059,535060,874
IV,535060,535061,836
IV,535061,535062,844
IV,535062,535064,847
IV,535064,535065,831
IV,535065,535067,842
IV,535067,535068,882
IV,535068,535069,884
IV,535069,535071,869
IV,535071,535072,863
IV,535072,535073,870
IV,535073,535074,871
IV,535074,535075,880
IV,535075,535076,898
IV,535076,535077,861
IV,535077,535078,864
IV,535078,535079,865
IV,535079,535080,864
IV,535080,535081,862
IV,535081,535082,863
IV,535082,535083,872
IV,535083,535084,873
IV,535084,535085,867
IV,535085,535086,864
IV,535086,535087,869
IV,535087,535088,872
IV,535088,535089,880
IV,535089,535090,884
IV,535090,535092,890
IV,535092,535093,886
IV,535093,535094,884
IV,535094,535095,883
IV,535095,535096,937
IV,535096,535097,934
IV,535097,535099,906
IV,535099,535100,905
IV,535100,535101,906
IV,535101,535102,909
IV,535102,535103,906
IV,535103,535104,903
IV,535104,535105,904
IV,535105,535107,906
IV,535107,535108,894
IV,535108,535109,896
IV,535109,535110,848
IV,535110,535111,845
IV,535111,535112,844
IV,535112,535113,843
IV,535113,535114,854
IV,535114,535115,853
IV,535115,535117,843
IV,535117,535118,837
IV,535118,535119,840
IV,535119,535122,871
IV,535122,535123,870
IV,535123,535124,880
IV,535124,535125,885
IV,535125,535126,896
IV,535126,535127,899
IV,535127,535129,888
IV,535129,535130,887
IV,535130,535131,885
IV,535131,535132,891
IV,535132,535133,892
IV,535133,535134,905
IV,535134,535135,904
IV,535135,535136,900
IV,535136,535137,899
IV,535137,535139,900
IV,535139,535140,901
IV,535140,535141,899
IV,535141,535144,897
IV,535144,535145,896
IV,535145,535146,862
IV,535146,535148,858
IV,535148,535149,849
IV,535149,535150,856
IV,535150,535151,857
IV,535151,535153,813
IV,535153,535155,791
IV,535155,535156,804
IV,535156,535158,802
IV,535158,535159,784
IV,535159,535160,781
IV,535160,535161,794
IV,535161,535162,778
IV,535162,535163,780
IV,535163,535164,782
IV,535164,535167,767
IV,535167,535168,771
IV,535168,535169,775
IV,535169,535170,757
IV,535170,535171,776
IV,535171,535173,768
IV,535173,535174,788
IV,535174,535175,785
IV,535175,535176,818
IV,535176,535177,816
IV,535177,535178,815
IV,535178,535179,816
IV,535179,535180,785
IV,535180,535181,787
IV,535181,535182,794
IV,535182,535183,778
IV,535183,535184,779
IV,535184,535185,757
IV,535185,535186,758
IV,535186,535188,811
IV,535188,535189,810
IV,535189,535190,798
IV,535190,535191,787
IV,535191,535192,806
IV,535192,535193,804
IV,535193,535194,824
IV,535194,535195,825
IV,535195,535196,779
IV,535196,535197,822
IV,535197,535199,816
IV,535199,535200,814
IV,535200,535201,794
IV,535201,535202,852
IV,535202,535205,805
IV,535205,535207,780
IV,535207,535209,819
IV,535209,535210,838
IV,535210,535211,835
IV,535211,535213,831
IV,535213,535214,829
IV,535214,535216,852
IV,535216,535217,844
IV,535217,535218,855
IV,535218,535219,825
IV,535219,535221,843
IV,535221,535223,844
IV,535223,535224,840
IV,535224,535225,852
IV,535225,535226,842
IV,535226,535228,836
IV,535228,535229,838
IV,535229,535231,842
IV,535231,535232,862
IV,535232,535233,863
IV,535233,535234,854
IV,535234,535235,862
IV,535235,535236,863
IV,535236,535237,858
IV,535237,535238,955
IV,535238,535239,965
IV,535239,535240,990
IV,535240,535241,989
IV,535241,535243,978
IV,535243,535244,970
IV,535244,535245,992
IV,535245,535246,991
IV,535246,535247,933
IV,535247,535248,945
IV,535248,535249,921
IV,535249,535251,942
IV,535251,535252,941
IV,535252,535254,940
IV,535254,535255,943
IV,535255,535256,949
IV,535256,535257,946
IV,535257,535258,950
IV,535258,535259,951
IV,535259,535260,949
IV,535260,535261,951
IV,535261,535262,990
IV,535262,535263,991
IV,535263,535264,996
IV,535264,535265,983
IV,535265,535266,1003
IV,535266,535267,1004
IV,535267,535269,1014
IV,535269,535270,1015
IV,535270,535271,974
IV,535271,535272,977
IV,535272,535274,976
IV,535274,535275,958
IV,535275,535276,993
IV,535276,535277,980
IV,535277,535279,981
IV,535279,535281,983
IV,535281,535282,987
IV,535282,535283,979
IV,535283,535284,978
IV,535284,535285,956
IV,535285,535286,958
IV,535286,535288,964
IV,535288,535289,961
IV,535289,535290,962
IV,535290,535291,959
IV,535291,535292,955
IV,535292,535293,957
IV,535293,535294,973
IV,535294,535295,983
IV,535295,535296,971
IV,535296,535297,974
IV,535297,535298,996
IV,535298,535299,998
IV,535299,535300,1001
IV,535300,535301,994
IV,535301,535302,1012
IV,535302,535303,1005
IV,535303,535306,1013
IV,535306,535307,1003
IV,535307,535309,996
IV,535309,535310,1001
IV,535310,535311,1015
IV,535311,535312,1007
IV,535312,535313,1004
IV,535313,535314,1002
IV,535314,535316,1001
IV,535316,535318,1031
IV,535318,535319,1028
IV,535319,535320,1022
IV,535320,535321,1026
IV,535321,535324,1005
IV,535324,535325,988
IV,535325,535326,995
IV,535326,535327,980
IV,535327,535328,993
IV,535328,535329,1004
IV,535329,535330,1003
IV,535330,535331,1004
IV,535331,535332,996
IV,535332,535333,989
IV,535333,535334,997
IV,535334,535335,988
IV,535335,535336,1014
IV,535336,535337,1018
IV,535337,535338,965
IV,535338,535341,969
IV,535341,535342,975
IV,535342,535343,953
IV,535343,535344,1057
IV,535344,535345,1034
IV,535345,535346,1032
IV,535346,535347,1033
IV,535347,535348,1007
IV,535348,535349,1009
IV,535349,535351,1024
IV,535351,535352,1053
IV,535352,535353,988
IV,535353,535354,986
IV,535354,535355,995
IV,535355,535356,996
IV,535356,535358,997
IV,535358,535359,959
IV,535359,535360,968
IV,535360,535361,951
IV,535361,535362,970
IV,535362,535363,1011
IV,535363,535365,1016
IV,535365,535366,1001
IV,535366,535367,1008
IV,535367,535368,1003
IV,535368,535369,1002
IV,535369,535370,1004
IV,535370,535371,982
IV,535371,535372,987
IV,535372,535373,986
IV,535373,535374,1009
IV,535374,535375,1003
IV,535375,535376,996
IV,535376,535377,1003
IV,535377,535378,995
IV,535378,535379,996
IV,535379,535380,990
IV,535380,535381,1032
IV,535381,535382,1033
IV,535382,535383,1029
IV,535383,535384,1026
IV,535384,535385,1030
IV,535385,535386,1023
IV,535386,535387,1101
IV,535387,535388,1115
IV,535388,535389,1029
IV,535389,535390,1032
IV,535390,535391,1007
IV,535391,535392,1079
IV,535392,535393,1083
IV,535393,535394,1151
IV,535394,535395,1155
IV,535395,535396,1133
IV,535396,535397,1145
IV,535397,535398,1198
IV,535398,535399,1187
IV,535399,535400,1200
IV,535400,535401,1194
IV,535401,535402,1238
IV,535402,535403,1239
IV,535403,535404,1283
IV,535404,535405,1284
IV,535405,535406,1302
IV,535406,535407,1299
IV,535407,535408,1296
IV,535408,535409,1305
IV,535409,535410,1303
IV,535410,535411,1312
IV,535411,535412,1313
IV,535412,535413,1278
IV,535413,535414,1291
IV,535414,535416,1286
IV,535416,535417,1271
IV,535417,535418,1273
IV,535418,535419,1270
IV,535419,535420,1285
IV,535420,535421,1280
IV,535421,535422,1291
IV,535422,535423,1287
IV,535423,535424,1288
IV,535424,535425,1289
IV,535425,535426,1310
IV,535426,535428,1275
IV,535428,535429,1287
IV,535429,535430,1300
IV,535430,535432,1306
IV,535432,535433,1301
IV,535433,535434,1314
IV,535434,535436,1313
IV,535436,535437,1351
IV,535437,535438,1342
IV,535438,535439,1349
IV,535439,535440,1414
IV,535440,535441,1422
IV,535441,535442,1445
IV,535442,535443,1443
IV,535443,535444,1457
IV,535444,535445,1452
IV,535445,535446,1439
IV,535446,535447,1490
IV,535447,535448,1487
IV,535448,535449,1473
IV,535449,535450,1472
IV,535450,535451,1469
IV,535451,535452,1482
IV,535452,535453,1509
IV,535453,535454,1511
IV,535454,535455,1501
IV,535455,535456,1502
IV,535456,535458,1539
IV,535458,535459,1617
IV,535459,535460,1619
IV,535460,535461,1614
IV,535461,535462,1591
IV,535462,535463,1594
IV,535463,535464,1596
IV,535464,535466,1607
IV,535466,535467,1609
IV,535467,535468,1578
IV,535468,535469,1580
IV,535469,535470,1595
IV,535470,535471,1604
IV,535471,535472,1632
IV,535472,535473,1701
IV,535473,535475,1702
IV,535475,535476,1701
IV,535476,535477,1695
IV,535477,535478,1687
IV,535478,535479,1682
IV,535479,535483,1669
IV,535483,535484,1686
IV,535484,535486,1678
IV,535486,535487,1653
IV,535487,535488,1643
IV,535488,535489,1694
IV,535489,535490,1698
IV,535490,535492,1701
IV,535492,535493,1680
IV,535493,535494,1681
IV,535494,535495,1603
IV,535495,535496,1610
IV,535496,535497,1618
IV,535497,535498,1616
IV,535498,535499,1603
IV,535499,535500,1610
IV,535500,535501,1598
IV,535501,535503,1600
IV,535503,535504,1614
IV,535504,535505,1669
IV,535505,535506,1667
IV,535506,535507,1666
IV,535507,535508,1665
IV,535508,535509,1666
IV,535509,535510,1665
IV,535510,535512,1682
IV,535512,535513,1666
IV,535513,535514,1626
IV,535514,535515,1602
IV,535515,535516,1604
IV,535516,535517,1605
IV,535517,535518,1598
IV,535518,535519,1608
IV,535519,535520,1598
IV,535520,535521,1597
IV,535521,535522,1616
IV,535522,535523,1614
IV,535523,535524,1618
IV,535524,535525,1613
IV,535525,535526,1639
IV,535526,535527,1643
IV,535527,535528,1637
IV,535528,535529,1636
IV,535529,535530,1642
IV,535530,535531,1644
IV,535531,535533,1607
IV,535533,535534,1591
IV,535534,535535,1605
IV,535535,535537,1623
IV,535537,535538,1561
IV,535538,535539,1545
IV,535539,535540,1581
IV,535540,535541,1569
IV,535541,535542,1567
IV,535542,535543,1501
IV,535543,535544,1511
IV,535544,535545,1454
IV,535545,535546,1469
IV,535546,535547,1465
IV,535547,535548,1453
IV,535548,535549,1393
IV,535549,535550,1402
IV,535550,535551,1399
IV,535551,535552,1385
IV,535552,535554,1336
IV,535554,535555,1284
IV,535555,535556,1319
IV,535556,535557,1299
IV,535557,535558,1296
IV,535558,535559,1299
IV,535559,535560,1291
IV,535560,535561,1297
IV,535561,535564,1288
IV,535564,535565,1306
IV,535565,535566,1315
IV,535566,535567,1320
IV,535567,535568,1323
IV,535568,535569,1320
IV,535569,535570,1340
IV,535570,535571,1342
IV,535571,535572,1360
IV,535572,535573,1363
IV,535573,535574,1365
IV,535574,535575,1370
IV,535575,535576,1374
IV,535576,535577,1355
IV,535577,535578,1377
IV,535578,535579,1385
IV,535579,535580,1377
IV,535580,535581,1364
IV,535581,535582,1355
IV,535582,535583,1357
IV,535583,535584,1362
IV,535584,535586,1348
IV,535586,535587,1355
IV,535587,535588,1312
IV,535588,535590,1328
IV,535590,535591,1272
IV,535591,535592,1262
IV,535592,535593,1239
IV,535593,535594,1243
IV,535594,535595,1256
IV,535595,535596,1245
IV,535596,535597,1256
IV,535597,535598,1197
IV,535598,535599,1212
IV,535599,535600,1299
IV,535600,535601,1303
IV,535601,535602,1306
IV,535602,535603,1295
IV,535603,535604,1253
IV,535604,535606,1254
IV,535606,535607,1260
IV,535607,535608,1222
IV,535608,535609,1220
IV,535609,535611,1160
IV,535611,535612,1169
IV,535612,535613,1168
IV,535613,535614,1173
